GSM,510,10,498,44953,0,114.1243,-8.4851,1436,12,1,1458912797,1737807362,0
GSM,510,10,498,44951,0,114.1472,-8.4804,1352,11,1,1448025280,1737807661,0
GSM,510,10,498,47592,0,114.105,-8.5638,4141,15,1,1448025298,1737806402,0
GSM,510,10,498,52943,0,114.1091,-8.5418,1692,11,1,1454161133,1737806762,0
GSM,510,10,440,52952,0,113.3152,-8.056,4584,3,1,1452067038,1737771182,0
GSM,510,10,488,47463,0,114.1814,-8.4364,1000,11,1,1454200409,1737808862,0
GSM,510,10,18722,40613,0,116.8449,-1.178,5885,52,1,1458923822,1709095987,0
GSM,510,10,18722,40615,0,116.8439,-1.1767,1285,21,1,1458923822,1709095987,0
GSM,510,10,18722,40611,0,116.8501,-1.1742,1950,20,1,1458923822,1709095987,0
GSM,510,10,18722,40612,0,116.8435,-1.18,3972,19,1,1458923822,1709095988,0
GSM,510,10,18722,40616,0,116.8387,-1.1791,5356,15,1,1458923822,1709095987,0
GSM,510,10,18728,41402,0,116.8462,-1.192,4734,27,1,1458923824,1709095986,0
GSM,510,10,18728,41376,0,116.8599,-1.2102,4528,20,1,1458923824,1709095985,0
GSM,510,10,18728,41407,0,116.8604,-1.2022,7643,23,1,1458923824,1709095985,0
GSM,510,10,18728,41774,0,116.8549,-1.1876,3819,20,1,1458923824,1709095986,0
GSM,510,10,18728,41409,0,116.8515,-1.1913,7795,14,1,1458923824,1709095986,0
GSM,510,10,18728,40546,0,116.8202,-1.2021,3470,30,1,1458923824,1709095990,0
GSM,510,10,18728,41408,0,116.8479,-1.194,7616,30,1,1458923824,1709095986,0
GSM,510,10,18728,41403,0,116.8613,-1.1861,4024,43,1,1458923824,1709095987,0
GSM,510,10,18728,41374,0,116.8623,-1.2026,1168,25,1,1458923824,1709095985,0
GSM,510,10,18728,41371,0,116.8693,-1.194,2364,12,1,1458923824,1709095984,0
GSM,510,10,18728,40542,0,116.8139,-1.2124,4829,7,1,1458923824,1709095989,0
GSM,510,10,18728,40541,0,116.8244,-1.1936,3299,34,1,1458923824,1709095991,0
GSM,510,10,18728,41387,0,116.8822,-1.193,2706,7,1,1458923824,1709095984,0
GSM,510,10,18728,40545,0,116.8208,-1.2025,2780,18,1,1458923824,1709095990,0
GSM,510,10,18728,41401,0,116.8577,-1.2024,1210,18,1,1458923824,1709095985,0
GSM,510,10,11515,50753,0,101.113,-1.5449,2405,4,1,1455569928,1734158043,0
